,Cod_cliente,Ultima_Compra,Total_transacoes,Valor_total_gasto,Avg_transacao,diversidade_produtos,Dia_fav_compra,UK,Gastos_medios_mensais,Desvio_padrao_gastos_mensais,Tendencia_gastos
2567,15891,226,61,521.97,8.56,59,2,1,521.97,0.0,0.0
2568,15894,253,40,262.9,6.57,34,6,1,131.45,34.84622217687305,-49.28
2569,15895,149,11,179.17,16.29,11,2,1,179.17,0.0,0.0
2570,15897,194,24,222.05,9.25,17,6,1,222.05,0.0,0.0
2571,15898,1,86,1388.88,16.15,70,0,1,347.22,147.19950701910204,-26.350000000000016
2572,15899,368,4,56.25,14.06,4,0,1,56.25,0.0,0.0
2573,15900,23,51,351.11,6.88,44,2,1,351.11,0.0,0.0
2574,15901,16,114,361.9,3.17,101,4,1,120.63333333333333,10.022276853756,10.020000000000003
2575,15903,9,74,5126.76,69.28,46,4,1,1281.69,1155.9627649712595,873.3720000000001
2576,15904,8,30,164.68,5.49,30,3,1,164.68,0.0,0.0
2577,15906,19,150,1567.69,10.45,113,6,1,313.538,190.76840231023587,-14.502000000000004
2578,15907,3,248,966.6,3.9,174,1,1,322.2,100.4115391775268,92.95
2579,15909,173,7,191.94,27.42,7,6,1,191.94,0.0,0.0
2580,15910,0,267,1232.18,4.61,215,3,1,154.0225,45.32590768140067,6.139999999999999
2581,15912,178,19,264.62,13.93,19,2,1,132.31,12.98248050258502,-18.360000000000014
2582,15916,16,155,1528.09,9.86,124,2,1,254.68166666666664,172.74350296513808,26.375714285714285
2583,15917,247,12,123.1,10.26,12,2,1,123.1,0.0,0.0
2584,15918,190,40,334.23,8.36,33,6,1,167.115,35.517973619000294,50.23000000000002
2585,15919,19,143,639.89,4.47,103,6,1,319.94500000000005,69.61466260781557,98.45
2586,15920,154,58,163.55,2.82,52,4,1,163.55,0.0,0.0
2587,15921,172,25,336.03000000000003,13.44,24,0,1,336.03000000000003,0.0,0.0
2588,15922,373,11,369.5,33.59,11,2,1,369.5,0.0,0.0
2589,15923,372,21,127.08,6.05,21,3,1,127.08,0.0,0.0
2590,15925,194,12,207.15,17.26,12,6,1,207.15,0.0,0.0
2591,15930,67,21,426.63,20.32,21,0,1,426.63,0.0,0.0
2592,15932,4,115,2495.87,21.7,93,0,1,311.98375,12.340766284959797,-3.4691666666666725
2593,15933,21,74,1107.46,14.97,63,4,1,553.73,246.83683517660003,-349.08
2594,15935,239,11,108.04,9.82,11,3,1,108.04,0.0,0.0
2595,15937,64,7,145.35000000000002,20.76,7,3,1,145.35000000000002,0.0,0.0
2596,15938,112,18,404.58,22.48,13,3,1,80.91600000000001,17.480797464646738,1.8759999999999992
2597,15939,89,75,6100.01,81.33,27,3,1,677.7788888888889,651.8899941793179,-89.20899999999999
2598,15940,311,1,35.8,35.8,1,1,1,35.8,0.0,0.0
2599,15942,133,14,337.44,24.1,14,4,1,337.44,0.0,0.0
2600,15944,276,6,325.1,54.18,6,1,1,325.1,0.0,0.0
2601,15945,365,2,181.0,90.5,2,3,1,181.0,0.0,0.0
2602,15947,82,29,1708.24,58.9,29,6,1,1708.24,0.0,0.0
2603,15948,8,60,955.24,15.92,51,3,1,477.62,235.6362637626051,-333.24
2604,15949,16,19,364.72,19.2,12,3,1,182.36,77.32919759056087,-109.36000000000004
2605,15950,31,98,1765.51,18.02,86,3,1,441.3775,167.36844154439632,-43.831
2606,15951,8,41,708.22,17.27,36,6,1,354.11,29.783337623577385,-42.120000000000005
2607,15952,33,91,806.57,8.86,65,6,1,201.6425,72.00750580090013,13.600999999999985
2608,15953,15,98,1659.38,16.93,63,2,1,276.56333333333333,110.7732900417184,46.08114285714286
2609,15955,24,183,4416.26,24.13,137,3,1,630.8942857142857,229.7414466204087,31.846071428571435
2610,15957,31,42,428.89,10.21,40,1,1,428.89,0.0,0.0
2611,15958,74,7,104.35,14.91,7,0,1,104.35,0.0,0.0
2612,15963,19,28,470.76,16.81,26,1,1,235.38,63.15877769558243,-89.32000000000002
2613,15965,17,122,845.64,6.93,88,4,1,422.8200000000001,377.0717621355384,533.26
2614,15967,23,84,418.83,4.99,73,2,1,209.415,50.36721602391776,71.22999999999999
2615,15969,2,20,666.1,33.3,20,1,1,222.03333333333333,86.85058050084255,-86.85
2616,15970,303,11,314.1,28.55,11,2,1,314.1,0.0,0.0
2617,15971,17,34,4194.9,123.38,9,1,1,524.3625,530.166140907061,36.789285714285725
2618,15973,366,4,307.82000000000005,76.96,4,2,1,307.82000000000005,0.0,0.0
2619,15974,39,176,3442.15,19.56,141,3,1,491.7357142857143,202.54658030990825,-15.37357142857143
2620,15975,84,24,371.01,15.46,24,4,1,371.01,0.0,0.0
2621,15976,165,98,430.94,4.4,83,1,1,215.47,7.749890321804546,10.95999999999998
2622,15977,17,65,1054.73,16.23,48,1,1,527.365,242.86996613414348,343.47
2623,15978,77,49,1098.78,22.42,49,4,1,1098.78,0.0,0.0
2624,15980,88,43,2398.86,55.79,40,0,1,1199.43,621.1933072723821,878.5000000000001
2625,15981,24,97,3408.48,35.14,53,4,1,426.06,131.59574113820813,9.704761904761908
2626,15983,22,113,1475.02,13.05,82,3,1,737.51,580.9023628803725,-821.52
2627,15984,2,270,2837.67,10.51,217,6,1,354.70875,355.3959665112985,94.05535714285712
2628,15985,123,37,1142.42,30.88,29,6,1,571.21,464.3853074764532,-656.74
2629,15986,30,14,168.12,12.01,14,2,1,168.12,0.0,0.0
2630,15987,12,140,1451.28,10.37,110,3,1,290.25600000000003,121.10223874891828,26.321
2631,15988,19,27,158.03,5.85,26,6,1,158.03,0.0,0.0
2632,15990,44,52,792.11,15.23,52,2,1,396.055,7.516545084012996,-10.629999999999995
2633,15992,3,3,41.99,14.0,3,1,1,41.99,0.0,0.0
2634,15993,8,551,2788.87,5.06,334,2,1,929.6233333333332,601.2442934725728,-525.02
2635,15994,54,35,427.07,12.2,31,6,1,427.07,0.0,0.0
2636,15996,88,130,1060.68,8.16,103,0,1,176.78,56.04233399850508,-26.086857142857145
2637,15998,36,506,3089.97,6.11,370,1,1,617.994,266.152343837134,-108.849
2638,16000,2,9,12393.7,1377.08,9,2,1,12393.7,0.0,0.0
2639,16003,29,103,2735.37,26.56,82,3,1,683.8425,497.0690199140692,-125.309
2640,16005,12,218,615.39,2.82,173,6,1,205.13,101.2589097314404,69.86
2641,16006,211,8,101.4,12.68,8,3,1,101.4,0.0,0.0
2642,16007,47,385,1701.94,4.42,221,6,1,567.3133333333334,347.44235353988336,299.37
2643,16008,23,33,478.78,14.51,29,2,1,159.59333333333333,28.040906428525687,4.459999999999994
2644,16009,22,90,992.71,11.03,68,6,1,330.90333333333336,167.86718450409938,-160.215
2645,16010,245,86,407.5,4.74,62,6,1,203.75,132.44110011624034,187.3
2646,16011,8,212,3362.71,15.86,99,3,1,305.7009090909091,180.50962425613463,9.373909090909088
2647,16012,35,94,1415.29,15.06,87,4,1,471.7633333333333,258.99923577750826,-40.94
2648,16014,37,145,662.38,4.57,123,6,1,220.7933333333333,76.53463028808157,-65.24
2649,16015,3,181,705.1,3.9,145,4,1,235.0333333333333,56.93730089610267,-48.83499999999999
2650,16016,3,235,1508.76,6.42,156,2,1,251.46,144.60355929229405,-23.598285714285712
2651,16017,47,32,211.88,6.62,26,6,1,211.88,0.0,0.0
2652,16018,39,28,408.9,14.6,26,6,1,204.45,60.1747870789752,85.1
2653,16019,46,160,3786.24,23.66,133,1,1,540.8914285714285,340.92933282566395,23.692857142857143
2654,16020,16,46,851.01,18.5,42,2,1,425.505,131.9390543015979,-186.59
2655,16022,260,76,628.28,8.27,68,3,1,628.28,0.0,0.0
2656,16023,46,101,719.81,7.13,90,1,1,239.9366666666667,74.71261763138362,20.64
2657,16024,12,62,245.96,3.97,60,6,1,245.96,0.0,0.0
2658,16025,29,28,439.66,15.7,28,3,1,439.66,0.0,0.0
2659,16026,43,32,236.09,7.38,30,3,1,236.09,0.0,0.0
2660,16027,91,16,934.62,58.41,11,3,1,186.924,120.84333299772896,-44.87400000000001
2661,16030,309,29,331.24,11.42,28,3,1,331.24,0.0,0.0
2662,16031,92,100,548.94,5.49,91,3,1,274.47,44.066894603545656,-62.31999999999999
2663,16033,5,1137,8816.4,7.75,538,6,1,678.1846153846153,340.2931791023583,32.82060439560439
2664,16034,196,22,437.7000000000001,19.9,18,1,1,218.85,92.27743494484446,130.50000000000003
2665,16036,87,55,758.9200000000001,13.8,55,1,1,379.46,269.73295275142044,381.46
2666,16037,269,39,855.02,21.92,37,1,1,285.00666666666666,28.993491223606263,-24.449999999999985
2667,16038,7,26,471.78,18.15,24,6,1,157.26,138.29946963021948,-119.25
2668,16040,65,65,1313.55,20.21,57,2,1,437.85,15.665516269820138,7.469999999999998
2669,16041,30,6,3166.4,527.73,6,3,1,1583.2,1635.6794062407218,-2313.2
2670,16042,22,71,1197.27,16.86,68,3,1,299.3175,192.82667474098773,83.575
2671,16043,37,39,773.99,19.85,30,2,1,193.4975,92.54866120947764,-55.061000000000014
2672,16045,119,83,1340.7,16.15,71,1,1,335.175,221.7748727125476,-129.06
2673,16048,373,8,256.44,32.06,8,2,1,256.44,0.0,0.0
2674,16049,40,312,1111.79,3.56,248,4,1,555.895,95.65033429110429,135.26999999999998
2675,16050,173,10,137.9,13.79,10,6,1,137.9,0.0,0.0
2676,16052,54,34,362.06,10.65,34,6,1,362.06,0.0,0.0
2677,16053,32,84,1511.95,18.0,81,1,1,755.975,520.7346468692092,-736.4300000000001
2678,16054,145,70,783.9,11.2,70,6,1,783.9,0.0,0.0
2679,16055,220,8,134.8,16.85,8,1,1,134.8,0.0,0.0
2680,16056,45,68,664.85,9.78,66,1,1,664.85,0.0,0.0
2681,16057,16,121,2263.12,18.7,109,0,1,565.78,163.47593971794953,21.38599999999999
2682,16059,65,180,1459.86,8.11,126,2,1,243.31000000000003,136.74136608941714,17.976571428571432
2683,16062,9,64,1153.62,18.03,50,4,1,288.405,79.27797907784147,25.31000000000001
2684,16063,260,23,335.32,14.58,23,3,1,335.32,0.0,0.0
2685,16065,365,74,372.09,5.03,71,3,1,372.09,0.0,0.0
2686,16066,16,102,1521.87,14.92,77,6,1,507.29,176.38505633981583,173.91000000000005
2687,16070,22,33,852.15,25.82,32,0,1,852.15,0.0,0.0
2688,16071,44,21,326.24,15.54,21,2,1,326.24,0.0,0.0
2689,16072,288,23,584.3199999999999,25.41,23,3,1,584.3199999999999,0.0,0.0
2690,16073,297,1,122.4,122.4,1,1,1,122.4,0.0,0.0
2691,16076,3,129,2234.73,17.32,71,3,1,319.2471428571429,142.25341281369265,-19.182499999999997
2692,16078,283,1,79.2,79.2,1,1,1,79.2,0.0,0.0
2693,16079,16,21,1352.0,64.38,18,6,1,676.0,237.27675149495784,335.55999999999995
2694,16080,81,10,217.16,21.72,10,0,1,108.58,30.66015003224869,-43.35999999999999
2695,16081,56,227,2806.9,12.37,175,1,1,561.3799999999999,592.1130169570671,130.378
2696,16083,100,31,1317.62,42.5,31,1,1,658.81,453.7221372161601,641.66
2697,16084,299,38,436.18,11.48,38,6,1,436.18,0.0,0.0
2698,16085,23,167,981.51,5.88,123,2,1,196.302,71.54258256451189,9.700000000000005
2699,16086,59,39,1121.39,28.75,24,1,1,224.278,89.84399685009566,30.031
2700,16091,154,18,315.06,17.5,16,2,1,157.53,0.3959797974644682,0.5600000000000023
2701,16092,114,51,817.86,16.04,37,2,1,272.62,44.26737060183268,-43.370000000000005
2702,16093,106,1,17.0,17.0,1,3,1,17.0,0.0,0.0
2703,16094,11,63,1078.23,17.11,48,3,1,539.115,405.90050560451385,574.03
2704,16096,264,12,320.62,26.72,12,6,1,320.62,0.0,0.0
2705,16097,240,10,185.05,18.5,10,2,1,185.05,0.0,0.0
2706,16098,87,67,2005.63,29.93,34,1,1,286.5185714285714,106.96885721688216,-25.83178571428572
2707,16099,50,39,731.9,18.77,29,3,1,243.9666666666667,92.91438711703012,-89.25
2708,16101,70,76,1290.7,16.98,76,4,1,1290.7,0.0,0.0
2709,16102,42,57,1842.14,32.32,41,2,1,614.0466666666667,202.24355053581647,-195.23
2710,16103,7,48,1429.64,29.78,30,2,1,285.928,186.87763568709872,-104.998
2711,16104,61,29,302.36,10.43,28,6,1,302.36,0.0,0.0
2712,16105,248,13,336.96,25.92,13,1,1,336.96,0.0,0.0
2713,16106,65,6,108.38,18.06,6,2,1,108.38,0.0,0.0
2714,16107,17,31,3204.1600000000003,103.36,16,4,1,534.0266666666668,218.27574841623309,57.910857142857154
2715,16108,84,48,842.5,17.55,48,4,1,842.5,0.0,0.0
2716,16109,218,18,611.88,33.99,18,3,1,305.94,12.812774875100244,-18.120000000000005
2717,16110,45,354,1337.48,3.78,283,1,1,445.82666666666665,182.3638331285382,116.92499999999998
2718,16112,143,16,195.74,12.23,15,0,1,97.87,54.12195303201834,-76.53999999999999
2719,16113,183,30,161.38,5.38,30,3,1,161.38,0.0,0.0
2720,16114,170,8,135.75000000000003,16.97,8,2,1,135.75000000000003,0.0,0.0
2721,16115,9,284,1667.97,5.87,169,6,1,208.49625,77.13435086865364,10.521071428571426
2722,16116,211,34,612.78,18.02,34,3,1,612.78,0.0,0.0
2723,16117,189,30,232.21,7.74,30,4,1,232.21,0.0,0.0
2724,16119,8,16,423.36,26.46,14,2,1,211.68,138.3100864000887,-195.6
2725,16120,59,30,1309.14,43.64,26,1,1,1309.14,0.0,0.0
2726,16121,57,212,867.11,4.09,170,3,1,433.555,206.00141856307687,291.33000000000004
2727,16122,73,38,684.42,18.01,26,4,1,171.10500000000002,87.73196053890508,24.162
2728,16123,51,16,307.78000000000003,19.24,16,2,1,307.78000000000003,0.0,0.0
2729,16124,317,11,249.0,22.64,11,2,1,249.0,0.0,0.0
2730,16125,367,13,289.35,22.26,13,1,1,289.35,0.0,0.0
2731,16126,29,117,6287.77,53.74,57,3,1,1571.9425,806.1446492772457,597.921
2732,16127,39,40,656.25,16.41,40,0,1,656.25,0.0,0.0
2733,16128,17,89,1880.22,21.13,76,4,1,470.055,177.6046105820454,65.054
2734,16131,51,78,3506.54,44.96,55,2,1,876.635,314.5647915771885,52.08599999999996
2735,16133,3,338,14589.04,43.16,219,1,1,1326.2763636363636,1103.784891328675,-15.90963636363637
2736,16134,21,35,618.09,17.66,34,4,1,309.045,36.0836590439495,51.02999999999997
2737,16135,262,21,517.55,24.65,21,1,1,517.55,0.0,0.0
2738,16136,59,37,709.38,19.17,35,1,1,236.46,147.68256227463013,123.71999999999998
2739,16139,18,31,635.4100000000001,20.5,25,0,1,211.80333333333337,102.40842364441188,94.62
2740,16140,65,35,725.1800000000001,20.72,32,2,1,362.59,337.2192239478645,476.9
2741,16141,88,30,620.4,20.68,30,0,1,620.4,0.0,0.0
2742,16142,249,37,535.34,14.47,37,0,1,535.34,0.0,0.0
2743,16143,3,117,2424.94,20.73,75,1,1,484.988,187.6967545537216,-69.78500000000001
2744,16144,246,1,175.2,175.2,1,3,1,175.2,0.0,0.0
2745,16145,8,224,3799.49,16.96,134,2,1,379.949,112.40397308616612,19.030848484848487
2746,16146,157,29,734.13,25.31,26,3,1,244.71000000000004,157.3249144287071,-155.34500000000003
2747,16147,133,22,375.0,17.05,22,4,1,375.0,0.0,0.0
2748,16148,296,1,76.32000000000001,76.32,1,2,1,76.32000000000001,0.0,0.0
2749,16149,4,18,280.52,15.58,18,2,1,140.26,33.12088163077788,-46.84
2750,16150,42,117,2053.02,17.55,91,0,1,410.604,104.21203543737164,-40.90900000000001
2751,16152,268,29,1829.04,63.07,29,2,1,1829.04,0.0,0.0
2752,16153,49,89,1824.23,20.5,78,4,1,364.846,250.11651151013604,130.79000000000002
2753,16156,8,130,3122.04,24.02,108,3,1,390.255,129.94611014900423,3.8664285714285658
2754,16157,15,18,656.69,36.48,12,2,1,328.345,226.3095253187545,320.05
2755,16159,281,14,348.2,24.87,14,3,1,348.2,0.0,0.0
2756,16160,65,20,1025.44,51.27,20,3,1,512.72,409.0188465095466,-578.44
2757,16161,1,474,5575.56,11.76,286,1,1,506.86909090909097,232.53755204072075,19.477818181818183
2758,16162,252,2,37.4,18.7,2,4,1,37.4,0.0,0.0
2759,16163,232,6,856.6,142.77,5,3,1,428.30000000000007,18.80904037956216,-26.59999999999997
2760,16164,17,34,822.48,24.19,27,1,1,411.24,234.589745726449,331.76
2761,16168,10,98,3787.6,38.65,57,1,1,344.3272727272727,228.5122057173712,39.334818181818186
2762,16169,8,85,1822.97,21.45,71,3,1,455.7425,147.6011572617234,-48.351000000000006
2763,16170,50,125,1885.05,15.08,106,3,1,377.0100000000001,139.15641936324755,-61.088000000000015
2764,16171,59,3,73.19999999999999,24.4,3,1,1,73.19999999999999,0.0,0.0
2765,16172,95,69,1140.21,16.52,52,0,1,285.0525,73.30614770717848,31.847
2766,16173,15,84,1418.32,16.88,70,4,1,472.7733333333333,246.6165477686632,-166.375
2767,16174,126,23,1009.55,43.89,19,0,1,504.775,283.65588527298354,-401.15
2768,16175,94,58,1037.59,17.89,45,3,1,259.39750000000004,45.67566848625936,15.930999999999994
2769,16177,50,15,331.95,22.13,15,3,1,331.95,0.0,0.0
2770,16178,138,8,197.9,24.74,8,6,1,197.9,0.0,0.0
2771,16179,60,11,215.83,19.62,11,0,1,215.83,0.0,0.0
2772,16180,100,162,10254.18,63.3,90,4,1,2050.836,1140.6852605911938,604.2389999999999
2773,16181,73,11,305.54,27.78,11,1,1,305.54,0.0,0.0
2774,16182,72,28,6617.65,236.34,17,2,1,1654.4125,620.7332872968335,348.095
2775,16183,67,15,338.71000000000004,22.58,15,0,1,338.71000000000004,0.0,0.0
2776,16184,64,45,1158.79,25.75,26,4,1,231.758,126.52544198697748,17.085000000000004
2777,16185,16,31,529.41,17.08,31,3,1,264.705,99.41214236701671,-140.59
2778,16186,22,218,4006.94,18.38,87,1,1,500.8675,224.08875070573524,56.90238095238095
2779,16187,31,295,6911.4400000000005,23.43,160,3,1,863.9300000000001,494.8437383659614,-48.275952380952376
2780,16188,44,67,981.86,14.65,65,2,1,327.2866666666667,207.3851523936401,-169.46999999999997
2781,16189,15,11,215.48,19.59,9,3,1,107.74,51.95820628158751,-73.47999999999999
2782,16190,40,6,215.08,35.85,6,6,1,215.08,0.0,0.0
2783,16191,2,134,5180.52,38.66,65,1,1,740.0742857142857,384.93829405317865,-8.708571428571416
2784,16193,236,19,314.45,16.55,19,6,1,314.45,0.0,0.0
2785,16198,75,15,400.681,26.71,15,6,1,400.681,0.0,0.0
2786,16200,4,179,1080.62,6.04,149,0,1,540.31,14.509831149947985,-20.520000000000092
2787,16201,3,111,1863.47,16.79,74,1,1,465.8675,114.65537968916531,70.90099999999998
2788,16202,360,18,365.27,20.29,18,1,1,365.27,0.0,0.0
2789,16203,58,35,592.9,16.94,27,2,1,148.225,65.05076863496694,4.410000000000002
2790,16204,23,57,405.71,7.12,45,2,1,405.71,0.0,0.0
2791,16205,30,97,754.78,7.78,72,0,1,251.59333333333333,126.31140737610886,110.065
2792,16206,54,63,537.0600000000001,8.52,52,6,1,134.265,18.260190762055768,-10.864000000000008
2793,16207,25,19,394.38,20.76,19,0,1,394.38,0.0,0.0
2794,16208,44,66,664.26,10.06,61,2,1,332.13,233.9957760302523,-330.92
2795,16209,88,46,2262.62,49.19,37,0,1,565.6550000000001,691.5653814595793,-186.636
2796,16210,1,122,21076.3,172.76,73,2,1,2634.5375,2460.3535419630243,-113.74666666666664
2797,16211,88,23,547.02,23.78,23,0,1,547.02,0.0,0.0
2798,16212,19,41,690.34,16.84,40,1,1,345.17,216.3463907718361,-305.96000000000004
2799,16213,78,6,159.0,26.5,6,3,1,159.0,0.0,0.0
2800,16214,170,44,1062.75,24.15,36,1,1,354.25,171.87380515948325,-114.945
2801,16215,80,14,242.35,17.31,14,1,1,242.35,0.0,0.0
2802,16216,267,37,914.93,24.73,37,3,1,914.93,0.0,0.0
2803,16217,235,15,304.25,20.28,13,2,1,152.125,43.66384373826929,-61.74999999999999
2804,16218,29,84,3084.68,36.72,56,2,1,514.1133333333333,275.6459058042885,0.4457142857142815
2805,16221,36,97,864.86,8.92,90,3,1,288.2866666666667,226.38988279809087,191.375
2806,16222,318,137,846.72,6.18,120,1,1,846.72,0.0,0.0
2807,16224,57,96,1295.3,13.49,90,3,1,431.7666666666667,110.2887257761796,-56.89500000000001
2808,16225,44,134,1096.32,8.18,109,0,1,274.08,131.58669866922972,-65.266
2809,16226,203,8,255.12,31.89,6,0,1,127.56,4.5820519420888255,-6.480000000000004
2810,16227,225,6,314.22,52.37,6,3,1,314.22,0.0,0.0
2811,16229,87,47,1010.6,21.5,46,1,1,505.3,208.0308150250823,294.2
2812,16230,189,35,542.03,15.49,32,1,1,271.015,6.950859659063731,-9.829999999999984
2813,16232,43,37,990.88,26.78,24,6,1,330.2933333333333,55.9578111914086,-50.315000000000026
2814,16233,71,22,536.6800000000001,24.39,22,3,1,178.89333333333337,31.390510243277888,31.39000000000001
2815,16235,40,45,857.3100000000001,19.05,41,0,1,214.3275,88.43934508087072,33.509
2816,16236,78,20,432.2,21.61,20,3,1,432.2,0.0,0.0
2817,16239,56,19,414.2,21.8,18,4,1,207.1,199.1212695821318,-281.6
2818,16240,24,135,3718.8,27.55,126,4,1,1859.4,48.94593139373277,69.22000000000003
2819,16241,9,662,2607.87,3.94,347,2,1,260.787,170.01646731027756,25.654
2820,16242,8,294,3603.21,12.26,184,0,1,600.535,450.1336576062714,161.77114285714285
2821,16243,33,51,409.1,8.02,49,6,1,204.55,14.707821048680186,-20.799999999999983
2822,16244,211,91,1522.75,16.73,88,3,1,761.375,417.5536253584682,-590.5100000000001
2823,16245,23,90,1413.66,15.71,80,2,1,471.22,164.79771721719936,94.99
2824,16247,170,16,114.56,7.16,16,2,1,114.56,0.0,0.0
2825,16248,61,7,152.94,21.85,7,6,1,152.94,0.0,0.0
2826,16249,52,69,1800.07,26.09,67,3,1,360.014,276.2201049525541,-102.82599999999998
2827,16250,261,24,389.44,16.23,22,2,1,194.72000000000003,44.43459012976266,-62.84
2828,16253,66,123,3683.86,29.95,114,1,1,1841.93,200.1536454826641,283.05999999999995
2829,16255,16,270,2619.91,9.7,146,6,1,374.2728571428572,185.69826105040096,31.293214285714285
2830,16256,266,13,752.4300000000001,57.88,13,4,1,752.4300000000001,0.0,0.0
2831,16257,176,1,21.95,21.95,1,3,1,21.95,0.0,0.0
2832,16258,45,135,5203.51,38.54,111,1,1,1040.702,287.0985327722871,81.37800000000001
2833,16260,50,18,1035.45,57.53,18,3,1,1035.45,0.0,0.0
2834,16261,17,124,746.83,6.02,98,3,1,186.7075,48.393175396950326,-23.105
2835,16265,9,256,5347.0,20.89,163,4,1,763.8571428571429,413.5545733722973,-77.24821428571427
2836,16266,73,61,861.89,14.13,44,1,1,172.378,113.94412937927078,-54.876000000000005
2837,16268,71,44,617.65,14.04,44,3,1,617.65,0.0,0.0
2838,16270,353,54,1141.24,21.13,54,1,1,1141.24,0.0,0.0
2839,16271,15,132,1414.24,10.71,88,3,1,353.56,174.16469848967677,100.30000000000004
2840,16272,116,25,411.7,16.47,25,0,1,411.7,0.0,0.0
2841,16274,373,65,337.75,5.2,63,2,1,337.75,0.0,0.0
2842,16275,196,33,559.87,16.97,33,4,1,559.87,0.0,0.0
2843,16276,176,6,810.6,135.1,6,3,1,810.6,0.0,0.0
2844,16278,100,23,566.38,24.63,23,2,1,566.38,0.0,0.0
2845,16279,21,107,1509.58,14.11,102,1,1,503.1933333333333,238.59528941983183,209.76
2846,16281,72,17,2062.06,121.3,17,2,1,2062.06,0.0,0.0
2847,16282,339,11,168.3,15.3,11,1,1,168.3,0.0,0.0
2848,16283,5,165,1569.11,9.51,116,6,1,313.822,248.37080679902775,47.265
2849,16284,31,109,823.97,7.56,87,1,1,411.985,17.79787768246539,25.170000000000016
2850,16287,169,8,142.5,17.81,8,3,1,142.5,0.0,0.0
2851,16292,121,17,302.25,17.78,17,2,1,302.25,0.0,0.0
2852,16293,21,118,2248.99,19.06,102,4,1,374.8316666666667,56.93195391576393,3.267714285714296
2853,16295,9,79,1328.55,16.82,70,2,1,664.275,39.63333508550596,-56.04999999999996
2854,16297,268,20,301.9,15.1,20,2,1,301.9,0.0,0.0
2855,16298,22,27,598.2,22.16,22,2,1,199.4,73.7485701556308,65.17999999999999
2856,16302,126,11,233.22,21.2,11,4,1,233.22,0.0,0.0
2857,16303,25,162,5360.63,33.09,119,1,1,1786.8766666666668,1256.5540774806843,248.55999999999997
2858,16305,138,22,361.22,16.42,22,6,1,361.22,0.0,0.0
2859,16306,213,41,632.27,15.42,36,4,1,158.0675,141.6075829831628,8.516999999999998
2860,16308,37,4,2560.0,640.0,1,2,1,640.0,261.2789058968723,192.0
2861,16309,106,42,706.57,16.82,39,2,1,353.285,26.99026583789055,38.170000000000016
2862,16311,17,37,616.26,16.66,35,4,1,308.13,132.11583099689454,-186.84
2863,16313,3,16,274.15000000000003,17.13,16,4,1,137.075,43.19715326268618,-61.09
2864,16315,330,14,226.37,16.17,14,3,1,226.37,0.0,0.0
2865,16316,64,151,2938.91,19.46,120,3,1,489.8183333333333,311.4072758569823,-19.698571428571427
2866,16317,119,69,1341.65,19.44,64,4,1,447.2166666666667,131.89778100230998,-131.225
2867,16318,35,19,328.15000000000003,17.27,19,4,1,328.15000000000003,0.0,0.0
2868,16319,217,3,404.4,134.8,3,4,1,404.4,0.0,0.0
2869,16320,172,56,1038.46,18.54,56,1,0,519.23,471.5695123733086,-666.9000000000001
